Time,Altitude,Velocity,Accel,Mass,Dyn. Pressure,Mach,Atm. Pressure,Stag. Temp,Flight_Type,Mission_ID
1477.0,2925104.02,1906.05,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1478.0,2924083.09,1908.52,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1479.0,2923057.82,1911.0,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1480.0,2922028.22,1913.48,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1481.0,2920994.28,1915.97,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1482.0,2919956.01,1918.47,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1483.0,2918913.4,1920.98,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1484.0,2917866.44,1923.5,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1485.0,2916815.15,1926.02,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1486.0,2915759.52,1928.55,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1487.0,2914699.55,1931.09,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1488.0,2913635.23,1933.64,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1489.0,2912566.57,1936.19,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1490.0,2911493.57,1938.75,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1491.0,2910416.22,1941.32,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1492.0,2909334.52,1943.9,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1493.0,2908248.48,1946.48,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1494.0,2907158.08,1949.08,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1495.0,2906063.34,1951.67,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1496.0,2904964.25,1954.28,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1497.0,2903860.81,1956.9,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1498.0,2902753.01,1959.52,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1499.0,2901640.86,1962.15,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1500.0,2900524.36,1964.78,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1501.0,2899403.5,1967.43,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1502.0,2898278.28,1970.08,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1503.0,2897148.71,1972.74,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1504.0,2896014.78,1975.4,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1505.0,2894876.48,1978.07,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1506.0,2893733.83,1980.76,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1507.0,2892586.82,1983.44,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1508.0,2891435.44,1986.14,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1509.0,2890279.7,1988.84,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1510.0,2889119.6,1991.55,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1511.0,2887955.13,1994.27,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1512.0,2886786.29,1996.99,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1513.0,2885613.08,1999.72,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1514.0,2884435.51,2002.46,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1515.0,2883253.56,2005.2,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1516.0,2882067.25,2007.95,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1517.0,2880876.56,2010.71,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1518.0,2879681.5,2013.48,0.47,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1519.0,2878482.06,2016.25,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1520.0,2877278.25,2019.03,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1521.0,2876070.06,2021.82,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1522.0,2874857.49,2024.61,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1523.0,2873640.55,2027.41,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1524.0,2872419.22,2030.22,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1525.0,2871193.52,2033.04,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1526.0,2869963.43,2035.86,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1527.0,2868728.96,2038.69,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1528.0,2867490.1,2041.52,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1529.0,2866246.86,2044.37,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1530.0,2864999.23,2047.21,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1531.0,2863747.21,2050.07,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1532.0,2862490.81,2052.93,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1533.0,2861230.01,2055.8,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1534.0,2859964.82,2058.68,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1535.0,2858695.24,2061.56,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1536.0,2857421.27,2064.45,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1537.0,2856142.9,2067.35,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1538.0,2854860.14,2070.25,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1539.0,2853572.97,2073.16,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1540.0,2852281.41,2076.08,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1541.0,2850985.45,2079.0,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1542.0,2849685.09,2081.93,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1543.0,2848380.33,2084.87,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1544.0,2847071.16,2087.81,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1545.0,2845757.59,2090.76,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1546.0,2844439.61,2093.72,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1547.0,2843117.23,2096.68,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1548.0,2841790.44,2099.65,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1549.0,2840459.24,2102.62,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1550.0,2839123.63,2105.61,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1551.0,2837783.6,2108.6,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1552.0,2836439.17,2111.59,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1553.0,2835090.32,2114.59,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1554.0,2833737.05,2117.6,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1555.0,2832379.37,2120.61,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1556.0,2831017.27,2123.64,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1557.0,2829650.74,2126.66,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1558.0,2828279.8,2129.7,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1559.0,2826904.44,2132.74,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1560.0,2825524.65,2135.78,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1561.0,2824140.44,2138.84,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1562.0,2822751.81,2141.89,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1563.0,2821358.74,2144.96,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1564.0,2819961.25,2148.03,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1565.0,2818559.33,2151.11,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1566.0,2817152.98,2154.19,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1567.0,2815742.19,2157.28,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1568.0,2814326.97,2160.38,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1569.0,2812907.32,2163.48,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1570.0,2811483.23,2166.59,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1571.0,2810054.7,2169.71,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1572.0,2808621.74,2172.83,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1573.0,2807184.33,2175.96,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1574.0,2805742.49,2179.09,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1575.0,2804296.19,2182.23,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1576.0,2802845.46,2185.37,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1577.0,2801390.28,2188.53,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1578.0,2799930.65,2191.68,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1579.0,2798466.58,2194.85,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1580.0,2796998.05,2198.02,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1581.0,2795525.07,2201.19,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1582.0,2794047.64,2204.38,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1583.0,2792565.76,2207.56,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1584.0,2791079.42,2210.76,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1585.0,2789588.63,2213.96,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1586.0,2788093.37,2217.17,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1587.0,2786593.66,2220.38,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1588.0,2785089.49,2223.6,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1589.0,2783580.85,2226.82,0.48,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1590.0,2782067.75,2230.05,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1591.0,2780550.19,2233.29,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1592.0,2779028.15,2236.53,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1593.0,2777501.65,2239.77,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1594.0,2775970.69,2243.03,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1595.0,2774435.24,2246.29,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1596.0,2772895.33,2249.55,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1597.0,2771350.95,2252.82,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1598.0,2769802.08,2256.1,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1599.0,2768248.75,2259.38,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1600.0,2766690.93,2262.67,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1601.0,2765128.63,2265.97,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1602.0,2763561.85,2269.27,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1603.0,2761990.59,2272.57,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1604.0,2760414.85,2275.88,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1605.0,2758834.62,2279.2,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1606.0,2757249.9,2282.52,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1607.0,2755660.7,2285.85,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1608.0,2754067.0,2289.19,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1609.0,2752468.81,2292.53,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1610.0,2750866.13,2295.87,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1611.0,2749258.95,2299.22,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1612.0,2747647.28,2302.58,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1613.0,2746031.11,2305.94,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1614.0,2744410.44,2309.31,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1615.0,2742785.27,2312.69,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1616.0,2741155.6,2316.07,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1617.0,2739521.42,2319.45,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1618.0,2737882.74,2322.84,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1619.0,2736239.55,2326.24,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1620.0,2734591.85,2329.64,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1621.0,2732939.64,2333.05,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1622.0,2731282.92,2336.46,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1623.0,2729621.68,2339.88,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1624.0,2727955.93,2343.3,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1625.0,2726285.67,2346.73,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1626.0,2724610.88,2350.17,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1627.0,2722931.58,2353.61,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1628.0,2721247.75,2357.06,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1629.0,2719559.4,2360.51,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1630.0,2717866.53,2363.96,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1631.0,2716169.13,2367.43,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1632.0,2714467.2,2370.9,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1633.0,2712760.74,2374.37,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1634.0,2711049.75,2377.85,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1635.0,2709334.23,2381.33,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1636.0,2707614.17,2384.82,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1637.0,2705889.58,2388.32,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1638.0,2704160.45,2391.82,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1639.0,2702426.78,2395.32,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1640.0,2700688.56,2398.84,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1641.0,2698945.81,2402.35,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1642.0,2697198.51,2405.87,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1643.0,2695446.66,2409.4,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1644.0,2693690.27,2412.94,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1645.0,2691929.32,2416.47,0.49,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1646.0,2690163.83,2420.02,0.5,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1647.0,2688393.78,2423.57,0.5,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1648.0,2686619.18,2427.12,0.5,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1649.0,2684840.02,2430.68,0.5,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1650.0,2683056.3,2434.24,0.5,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1651.0,2681268.02,2437.81,0.5,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1652.0,2679475.18,2441.39,0.5,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1653.0,2677677.77,2444.97,0.5,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1654.0,2675875.8,2448.56,0.5,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1655.0,2674069.27,2452.15,0.5,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1656.0,2672258.16,2455.74,0.5,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1657.0,2670442.48,2459.35,0.5,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1658.0,2668622.24,2462.95,0.5,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1659.0,2666797.41,2466.56,0.5,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1660.0,2664968.01,2470.18,0.5,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1661.0,2663134.04,2473.8,0.5,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1662.0,2661295.48,2477.43,0.5,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1663.0,2659452.34,2481.06,0.5,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1664.0,2657604.62,2484.7,0.5,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1665.0,2655752.32,2488.35,0.5,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1666.0,2653895.42,2491.99,0.5,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1667.0,2652033.94,2495.65,0.5,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1668.0,2650167.87,2499.31,0.5,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1669.0,2648297.21,2502.97,0.5,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1670.0,2646421.95,2506.64,0.5,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1671.0,2644542.09,2510.31,0.5,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1672.0,2642657.64,2513.99,0.5,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1673.0,2640768.59,2517.68,0.5,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1674.0,2638874.94,2521.37,0.5,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1675.0,2636976.68,2525.06,0.5,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1676.0,2635073.82,2528.76,0.5,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1677.0,2633166.35,2532.47,0.5,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1678.0,2631254.27,2536.18,0.5,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1679.0,2629337.58,2539.89,0.5,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1680.0,2627416.28,2543.61,0.5,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1681.0,2625490.36,2547.34,0.5,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1682.0,2623559.83,2551.07,0.5,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1683.0,2621624.68,2554.8,0.5,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1684.0,2619684.9,2558.54,0.5,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1685.0,2617740.51,2562.29,0.5,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1686.0,2615791.49,2566.04,0.5,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1687.0,2613837.84,2569.8,0.5,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1688.0,2611879.57,2573.56,0.5,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1689.0,2609916.66,2577.32,0.5,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1690.0,2607949.12,2581.09,0.5,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1691.0,2605976.95,2584.87,0.5,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1692.0,2604000.15,2588.65,0.5,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1693.0,2602018.7,2592.43,0.5,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1694.0,2600032.62,2596.23,0.51,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1695.0,2598041.89,2600.02,0.51,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1696.0,2596046.52,2603.82,0.51,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1697.0,2594046.5,2607.63,0.51,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1698.0,2592041.83,2611.44,0.51,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1699.0,2590032.52,2615.25,0.51,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1700.0,2588018.55,2619.07,0.51,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1701.0,2585999.93,2622.9,0.51,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1702.0,2583976.65,2626.73,0.51,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1703.0,2581948.71,2630.57,0.51,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1704.0,2579916.12,2634.41,0.51,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1705.0,2577878.86,2638.25,0.51,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1706.0,2575836.94,2642.1,0.51,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1707.0,2573790.35,2645.96,0.51,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1708.0,2571739.09,2649.82,0.51,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1709.0,2569683.16,2653.68,0.51,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1710.0,2567622.56,2657.55,0.51,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1711.0,2565557.29,2661.43,0.51,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1712.0,2563487.33,2665.31,0.51,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1713.0,2561412.7,2669.19,0.51,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1714.0,2559333.39,2673.08,0.51,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1715.0,2557249.4,2676.98,0.51,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
1716.0,2555160.72,2680.88,0.51,25506.96,0.0,0.0,0.0,216.65,Heavy_Lift_Standard,M-001
